public_reference,vehicle_make,vehicle_model,imageId,method,Family_Car_Score
202409244383724,Hyundai,Santa Fe,5d2ced2e6ce542d38275924b5f721dbf,fuzzy,0.69365331069874
202404138604530,Cadillac,Escalade,89438e688b4745739310b3859ce6fd31,fuzzy,0.6538172832658671
202412157297234,Vauxhall,Zafira,1a1dd545ffaf4231af39d5b8d19f26aa,fuzzy,0.6997753516823334
202406180860004,Volkswagen,Touran,e618f80fe2f14ab7a73a540975790904,fuzzy,0.695055921229901
202411286818601,Peugeot,5008,e6a70f6940e84068ab52e25092cd7509,fuzzy,0.6950000340095097
202408283362444,BMW,2 Series Gran Tourer,a78236694e1641c9b3f3ed251e3c2fdc,fuzzy,0.6995208509099587
202407232081015,Peugeot,5008,537d79273b90469f94f42d32a51ec577,fuzzy,0.6996186998726359
202411146296768,Peugeot,5008,2bedb01e8c7d4f1187de1605e32124cf,fuzzy,0.6950000340095097
202412277554042,Mercedes-Benz,V Class,8e32cca6ca1149abbbb8a955d090bbba,fuzzy,0.6950000002886577
202408062592236,Volkswagen,Tiguan Allspace,fb30b06447e141f3a052a1e00c4814fa,fuzzy,0.69939094617261
202410245558236,Mercedes-Benz,R Class,32ba43d2ace248459c9d07dde3a16bc8,fuzzy,0.6998212517413152
202411216575571,Nissan,Qashqai+2,4e9f98fd2d4b4cd19708a5b4e323abf1,fuzzy,0.5504258706525094
202412107150476,BMW,2 Series Gran Tourer,5ae93876d3ab4ac9b9543267e3850a6b,fuzzy,0.6997753516823334
202412107171490,Land Rover,Discovery Sport,648ab486222847849bf7d5139d7b9ecc,fuzzy,0.695000003706256
202411266738753,Mercedes-Benz,GLB,bb8d6d2bed374038801573a35aa9cedf,fuzzy,0.6996913267321843
202411306884084,Audi,Q7,5d9ff42d8e904f6ba43d24affc78127f,fuzzy,0.6956976133425303
202411035900757,BMW,2 Series Gran Tourer,8aa3bddffcad435ebca78de5324c0726,fuzzy,0.6995208509099587
202412127211289,Ford,Grand C-Max,067e44eac4cf4becb58c5ccb346b2537,fuzzy,0.6442587715379883
202406281221946,Kia,Carens,46869f18ffff47d484acfab54f989532,fuzzy,0.6759570009142246
202412177346514,BMW,2 Series Gran Tourer,f90398b36916408aa130de2517a0c047,fuzzy,0.6995208509099587
202408283386574,Peugeot,5008,d74852a012484d759d7a15e318d3fb7e,fuzzy,0.6996186998726359
202310132951557,BMW,2 Series Gran Tourer,9f20202507b34e8eb1f324f05ff6d8c7,fuzzy,0.6995208509099587
202412036955172,Nissan,Qashqai+2,272d3a63781a43eda2364d261680e57b,fuzzy,0.5504258706525094
202306108379976,Mercedes-Benz,GLE,07634432002745448cf6fcc6554f0474,fuzzy,0.699804982289614
202412046999598,Mercedes-Benz,GLE,fcbe2b55bb9b4ffe9dd58227bc35a7b7,fuzzy,0.699804982289614
202412237490098,Land Rover,Discovery Sport,c17393408e07474c9aed0512c590e809,fuzzy,0.695000003706256
202411186408384,Mercedes-Benz,GL Class,778917a24aa54c6a812e9f89ff674db0,fuzzy,0.6998166362419247
202412237501926,Peugeot,5008,330a3db075bb44f88daf7b5f37825762,fuzzy,0.6996186998726359
202411146287205,Land Rover,Discovery Sport,27ba067dd1964538a4e67a3257f55e7a,fuzzy,0.6950408523924995
202409264462093,Kia,Carens,51099174ecaa49a2979ba0dd25cfd5d3,fuzzy,0.6759570009142246
202412127235223,Hyundai,i800,166e727e24e24096888d7c823c2101ac,fuzzy,0.6950225768502594
202409043637838,BMW,2 Series Gran Tourer,b776523094b7403398c8a3e1ed46c861,fuzzy,0.6995208509099587
202408072627564,Hyundai,Santa Fe,60ef85dd30ec423387e13dca09bf5fcc,fuzzy,0.6950000026966174
202410115087986,Audi,Q7,16f7bfecde584d848524daaaaa1ef774,fuzzy,0.6950102734534298
202407101654417,Chrysler,Grand Voyager,ad6efeac19bb4cefb03e9decc0b911e7,fuzzy,0.6967975429193466
202409134018546,Mercedes-Benz,R Class,20dffc00c22a4eafafa37d57b0ec4ebc,fuzzy,0.6998212517413152
202412127214938,Peugeot,5008,6d2bc496b4ea43759fda52790b907bd5,fuzzy,0.6950000340095097
202410095015558,Hyundai,Santa Fe,5e359c44cfcd45cfaf023b649248abeb,fuzzy,0.695000009453016
202411035904640,Hyundai,Santa Fe,2a2c2f6d5a0a41b7ae6c8f1c7c2a1d59,fuzzy,0.6990181567559061
202411276792501,Peugeot,5008,16f449f6772e49c8beffdcfc7820b6fe,fuzzy,0.6950977246218828
202410265627127,BMW,2 Series Gran Tourer,9628e8f0c81f423fa4b8a0e34fb36fc8,fuzzy,0.6995208509099587
202410095022786,Mercedes-Benz,GL Class,30d7feef97114262a2cd9ffc82d3c123,fuzzy,0.6996110394746315
202412036946772,Kia,Carens,6d58a876827f481aa005fb029214a827,fuzzy,0.6759570009142246
202411086098422,Volkswagen,Touran,f324a8197c5e4bc9a048014701b06987,fuzzy,0.6998003036923308
202412117203985,Peugeot,5008,ac9ca754bad747cda28caf7a19048701,fuzzy,0.6996186998726359
202412257533230,Audi,Q7,01bdf6e859d240058a6177224f462182,fuzzy,0.6958572896404921
202412117200303,Nissan,Qashqai+2,7dbf637d894b426c843b9f1a77c114ee,fuzzy,0.5504258706525094
202411256696911,Peugeot,5008,146cb0bb6b2146a1959e5637898c682d,fuzzy,0.6950000340095097
202308281281836,Peugeot,5008,f45837b524b4467da382d33dc50e3dd8,fuzzy,0.6996186998726359
202412097130389,BMW,2 Series Gran Tourer,7d7ad76b5dc84858bb5b9051e1765de1,fuzzy,0.6995208509099587
202412117180910,Kia,Sorento,703300d90b064993ac09878289260ac0,fuzzy,0.699822573701145
202410165257177,Peugeot,5008,836bc7eceef3464e9bfcdaf50ed2eaef,fuzzy,0.6950000340095097
202412077082301,Hyundai,Santa Fe,dfd1f80ac444421ba30d0dfc02311041,fuzzy,0.6950000026966174
202411025887125,Genesis,GV80,224f1e492be54340bb4b4a5f18f17cd4,fuzzy,0.6987068153377745
202412247523612,Hyundai,Santa Fe,361cba0a8298419989580735403cd964,fuzzy,0.695000009453016
202410315793593,BMW,2 Series Gran Tourer,6276791d49a24f43b2609e61211f66bc,fuzzy,0.6995208509099587
202412107160612,Peugeot,5008,50936cd969874858bcc068380a88fdf1,fuzzy,0.6950000340095097
202412107158181,Hyundai,Santa Fe,45d6ca5df35f449ebb900da81b8ddfda,fuzzy,0.6990181567559061
202412046981460,Mercedes-Benz,EQS,35060c409ec74b3abc81dbf1f52fef78,fuzzy,0.6997753516823334
202412207447633,Hyundai,Santa Fe,928ed10ec21a4decb4a38056312ea76c,fuzzy,0.69365331069874
202412137258980,Toyota,Land Cruiser,c46548edcf694e18b000ef6c682d0530,fuzzy,0.6998157355565536
202411266747511,Vauxhall,Combo Life,e4fd3b641fe946db872db5c99b2189d6,fuzzy,0.6997024399406784
202409013525288,Vauxhall,Zafira,e96dfc08fccf4a1481312d988b29dd93,fuzzy,0.6997753516823334
202412087103002,Volkswagen,Tiguan Allspace,f37135f068b54addb3163fcf669f3887,fuzzy,0.69939094617261
202411136255782,Hyundai,Santa Fe,0413fc01412d4177845cf1c23b3a259b,fuzzy,0.6950000026966174
202409174129116,Mercedes-Benz,R Class,eebb0960fabf42ce94d8e3b09b7305d2,fuzzy,0.6995778006845927
202411126225255,Peugeot,5008,f795b80f12f74ab087013d141bfc352b,fuzzy,0.6950000340095097
202410295735432,Peugeot,5008,46d6e11ccda74b81accd6d2a169c7c19,fuzzy,0.6996186998726359
202412157296200,Peugeot,5008,f8f3861ff8fd48f6aab8b26098f03c35,fuzzy,0.6919944662501842
202412057015404,Mercedes-Benz,GLE,65314490007747c08b865f136bff96e1,fuzzy,0.699804982289614
202411196431704,Audi,Q7,9add893e66a942eda9f65ae1a1ea3e51,fuzzy,0.6956976133425303
202412177344454,Peugeot,5008,2f48fe0fbd01455bacc99f499eaae6c3,fuzzy,0.6950000340095097
202405089482801,Chrysler,Grand Voyager,d95b2ddb0c8e4be98a84c978085cef05,fuzzy,0.6972391648793929
202412187371929,Volkswagen,Multivan,e1b00ff6ea2c4fb08af82f75bc4ec8b7,fuzzy,0.6963792533590467
202410215421180,Nissan,Qashqai+2,0d014c9fa1434e5fb6c13b99f8505d75,fuzzy,0.5504258706525094
202412177364511,Mercedes-Benz,GLE,36124835cd4c43c4b800e65788be03ef,fuzzy,0.699804982289614
202412057033035,Nissan,Qashqai+2,31e0b3742f9641318dbbc81f615b646e,fuzzy,0.5504258706525094
202412247526514,Hyundai,Santa Fe,c71ac263ba974144b61804b106952c52,fuzzy,0.6990181567559061
202411045938387,Lexus,RX L,e93daf999d2f4b1ca60a7257704152d8,fuzzy,0.679469762236475
202408293406020,BMW,2 Series Gran Tourer,1e19a7e515cf442e879541f8585e3fa5,fuzzy,0.6997753516823334
202410095012027,Peugeot,5008,457833c93a964c3293c9e3f64044b818,fuzzy,0.6950000340095097
202412197420123,Vauxhall,Combo Life,d8c2a19b36464a4290c8dd576b0aa48e,fuzzy,0.6997024399406784
202411196483372,Audi,Q7,8196fa2d7b794ca79256936e3367b2ab,fuzzy,0.6958572896404921
202409123956877,Mercedes-Benz,GLB,1fb5996be9c748e5bb8a38b081372fbf,fuzzy,0.6996913267321843
202410305772715,Mercedes-Benz,V Class,1980818216ad461baef375050a2714d1,fuzzy,0.6998223015782498
202409063750213,Mercedes-Benz,R Class,4385466b91ba455296a709c3cdf3469e,fuzzy,0.6998212517413152
202411015833396,Vauxhall,Zafira,864290c6ac544669a34dfe44dea8f3e3,fuzzy,0.6997753516823334
202403177678457,Peugeot,5008,3b90642ec3ae4ee4a8fcb48bf33c7942,fuzzy,0.6919944662501842
202412207454363,Land Rover,Discovery Sport,66f38d7062214f738ac037d3ecff0d06,fuzzy,0.695000003706256
202412107149323,Peugeot,5008,98eb5a411bac4755860f985a6d55548d,fuzzy,0.6950000340095097
202412067062531,Hyundai,Santa Fe,9b3e9b971f434f0987f7bd34c034de9b,fuzzy,0.6950000026966174
202410255607661,BMW,2 Series Gran Tourer,4d0487fe30ec4c7296fd2e11298c3ecd,fuzzy,0.6997753516823334
202408273338075,Nissan,Qashqai+2,4820d530714a4addb5dd6023435caab5,fuzzy,0.5504258706525094
202412026930059,Mercedes-Benz,EQB,a0cabc3e614e46b8ad345d9eeded5732,fuzzy,0.679469762236475
202409013531853,Chevrolet,Captiva,0df798397ee34df4aaefad19b4495752,fuzzy,0.6136994951340425
202411296855632,BMW,2 Series Gran Tourer,74c63d7885784e6d83a8d1627835296f,fuzzy,0.6995208509099587
202401155575967,Nissan,Qashqai+2,c0b78886d47641e4863dc2268703e52a,fuzzy,0.6991758610077506
202411146294648,Audi,Q7,b0db3b13e3674dfba02b2421b1aeac45,fuzzy,0.6950102734534298
202411196437139,Renault,Grand Espace,bbd37d76ad5d47bda0afe2e25997293e,fuzzy,0.577920684962144
202409053684828,Peugeot,5008,e4c29fe2fea443c4bb9adc25d6beb8b4,fuzzy,0.6996186998726359
202411206514131,Peugeot,5008,80f70241af4948699f2b16c79b54fc4f,fuzzy,0.6919944662501842
202411266747796,Audi,Q7,52e69983a8c44cdca819bfdd7e95b701,fuzzy,0.6958572896404921
202405039346690,Mercedes-Benz,V Class,25e0e09cb5674ec09ed8982ec10407c8,fuzzy,0.6950000002886577
202411216582785,Audi,Q7,8856dbb894254e87a512849e90d0bc7f,fuzzy,0.6956976133425303
202408313508422,Vauxhall,Zafira Tourer,55d059af08944bd1a1142482fff0fdf1,fuzzy,0.699210449152969
202411126221957,Hyundai,Santa Fe,3333d4e452fb47e685646bbf8b68f6ed,fuzzy,0.6997024399406784
202409294631441,Audi,Q7,263ce5c14e3a4904a82cab8ec17db9af,fuzzy,0.6958572896404921
202410215447996,Volkswagen,Touran,a6f96e5a40544a319c923cc9020e9296,fuzzy,0.6994603814343034
202408313492172,Peugeot,5008,4e8027f8b932436f9977af3e9c3c9d63,fuzzy,0.6996186998726359
202409023571152,Mercedes-Benz,V Class,770c3d711dc3461e8fd8de779a944af1,fuzzy,0.6998223015782498
202409164077582,Nissan,Qashqai+2,a31c653d419b48468c6365e580cdb90a,fuzzy,0.5504258706525094
202411196447398,SsangYong,Turismo,46760f75f8ca495f82249147e0a60b89,fuzzy,0.695005724887212
202409093841656,SEAT,Tarraco,f9d337b0f1ce472da3a25b547ddc7279,fuzzy,0.69939094617261
202410175305326,Volkswagen,Touran,cd6fd01facc74bc597433b27ad9a83b3,fuzzy,0.6994603814343034
202309212239499,Mercedes-Benz,GLE,3a204b50a02a4d2d9bc333a069605e06,fuzzy,0.699804982289614
202412077087189,BMW,2 Series Gran Tourer,98e34c1685dd47ce8c44aa9a317e145c,fuzzy,0.6997753516823334
202409164091792,Genesis,GV80,f241db594c1343dc8b428c8efdc44450,fuzzy,0.6983322493821712
202408012400430,BMW,X7,5e5c5bd9306d41d7998ed2ad0e3cc68c,fuzzy,0.6972391648793929
202411186405569,Vauxhall,Combo Life,41b6572eeaba47a58ec28c19033c7778,fuzzy,0.6997024399406784
202411286828427,Nissan,Qashqai+2,472475a7b89342d7970318a53e09ff6d,fuzzy,0.5504258706525094
202410145164807,Hyundai,Santa Fe,bb1ef00ca8a64c4ba83e86b660a0cf31,fuzzy,0.6990181567559061
202411256706330,Mercedes-Benz,V Class,d3120b6bc31e486b9b4e7c657a75ea77,fuzzy,0.6998223015782498
202410305744097,SEAT,Tarraco,5622d651c74b440c808d00aeabc3b566,fuzzy,0.69939094617261
202410185334302,Chevrolet,Captiva,7eb45dc8fc9a47e398d51a185a4aad8c,fuzzy,0.6136994951340425
202409123948870,Peugeot,5008,f6be9acdf1234e94b0f1478c2a09c9e1,fuzzy,0.6950000340095097
202411066005602,Mercedes-Benz,GLB,466bd8109caf4b87b1d289d4a048ff6b,fuzzy,0.6996913267321843
202412127232307,Audi,Q7,afe107fef54f4ff08926a25d59d234af,fuzzy,0.6958572896404921
202411066022373,BMW,2 Series Gran Tourer,84e43177f42444019f1f68164a304395,fuzzy,0.6995208509099587
202410024744686,Land Rover,Discovery Sport,c53d1209941e4c47bdfbe5403945ce9f,fuzzy,0.6950408523924995
202411045923809,Hyundai,Santa Fe,18321043dd8c45a1b1861ab367ab2a0e,fuzzy,0.6997024399406784
202412297588307,Volkswagen,Tiguan Allspace,dc36708aca4b4cb7ae4bd597346cd372,fuzzy,0.69939094617261
202410155231032,Nissan,Qashqai+2,b93b5c2df8c64c729428d3a103373eea,fuzzy,0.6991758610077506
202409053699430,Peugeot,5008,1e25210856b04b1a903572d2fd7964de,fuzzy,0.6950977246218828
202408172993236,Peugeot,5008,a006ff03b50940f39f010bc71632e073,fuzzy,0.6950000340095097
202407312373914,BMW,2 Series Gran Tourer,15d1726076614166a21f74a2e9db284f,fuzzy,0.6997753516823334
202410275647677,Vauxhall,Zafira Tourer,790c3b29338847c2a1b5c05c15425682,fuzzy,0.699210449152969
202408142873823,Mercedes-Benz,GL Class,3527091239924294a5e085bfb87ef124,fuzzy,0.6996110394746315
202408243230116,Citroen,Grand C4 Picasso,4550bce0543e4896b92d062121e306af,fuzzy,0.6997468757904945
202410084967038,Hyundai,Santa Fe,59899d29322b47fe88857cd926c4f106,fuzzy,0.69365331069874
202409244388800,Kia,Sorento,b946e699cc474073be5ea040449609d0,fuzzy,0.6998223836559095
202412237497454,Mercedes-Benz,GLE,e888b8ef18e84f35a6f527652738c719,fuzzy,0.699804982289614
202409184195863,Citroen,Grand C4 Picasso,12df97ec8f51417587819761356bc686,fuzzy,0.6997468757904945
202411116169610,Mercedes-Benz,V Class,7b11446c8f1d4defab3c2899b15a42fc,fuzzy,0.6998223015782498
202409144025939,Peugeot,5008,4ccbbf9f55574d45b0a036ef1c3908dc,fuzzy,0.6950000340095097
202410165259573,Toyota,Land Cruiser,24547f9c69ef4cd0b4d5380d86754f22,fuzzy,0.6998157355565536
202411196445162,Volkswagen,Touran,a2781100bad646cd8117ea072d746066,fuzzy,0.695055921229901
202407051486738,BMW,2 Series Gran Tourer,eb41a9f6374149c9bed5edb01ce20823,fuzzy,0.6995208509099587
202412046981630,Mercedes-Benz,GLB,0ef596b8a64e458c9506db4e11b12724,fuzzy,0.6996913267321843
202412187377429,Mercedes-Benz,GLE,b903f04143e84b9abff8a24b5f78970c,fuzzy,0.699804982289614
202411126216301,Citroen,Berlingo,57311b386f4e4ba293ad816024da8390,fuzzy,0.6950000008475926
202409013522586,Toyota,Land Cruiser,3f66b30e8fa746688071dc634fe92c8e,fuzzy,0.6998157355565536
202412107163413,Peugeot,5008,50452f469e5d4d8cb3b9def45c8a38ba,fuzzy,0.6919944662501842
202412097117578,Chrysler,Grand Voyager,6b9185f6ed834a9fb33b52bcc55775f0,fuzzy,0.6972391648793929
202409063747808,Peugeot,5008,baaafedad1d44f7eb3e66227ea07e0de,fuzzy,0.6950000340095097
202412147286692,Vauxhall,Zafira,ec90ddc5cfb64a9ba8a5a6f585e29e03,fuzzy,0.6997753516823334
202408152938748,Peugeot,5008,a3f7554e129342428f0d8770d7c36bb5,fuzzy,0.6996186998726359
202409194201267,Hyundai,Santa Fe,9bb4f7b3a5934b0b83ba8e985fe27e51,fuzzy,0.6950000026966174
202411055974508,Lexus,RX L,35532751c602441794137dffa0e9d8f0,fuzzy,0.679469762236475
202412107166248,Mercedes-Benz,EQB,d5e4e61ab41743dfbfd4e2cfab7ad913,fuzzy,0.679469762236475
202412057030263,Renault,Grand Espace,5a9ee5227b454a52a1ab5a34564f4705,fuzzy,0.577920684962144
202409113931934,BMW,2 Series Gran Tourer,9a3cc588c7414b4da6287df8bb0dab86,fuzzy,0.6995208509099587
202203043209642,Mercedes-Benz,R Class,4bf983df547041d294f62191eafc94a5,fuzzy,0.6995778006845927
202411086098343,Peugeot,5008,009a8a6e29334f6b84895dcadae3dd6d,fuzzy,0.6950000340095097
202411146295609,Peugeot,5008,ca86d009150349ed86e48dd8fca35039,fuzzy,0.6996186998726359
202410175283174,Land Rover,Discovery Sport,91979793ff3347de830e8ad60dc4001b,fuzzy,0.695000003706256
202412167328796,Hyundai,Santa Fe,2f955b02a19149ebbd20c3a6547a8e10,fuzzy,0.6997024399406784
202412127216743,Hyundai,i800,0e625b1724214d04a80e4eb79d881aab,fuzzy,0.6950367381542084
202412177345143,Peugeot,5008,bd18a02439014b89a896df7339116b2a,fuzzy,0.6950000340095097
202411126199230,Peugeot,5008,101452d1866844319a5363bfb920f879,fuzzy,0.6950000340095097
202409264464128,Toyota,Land Cruiser,8ac36540386b4d38890fc8f738142880,fuzzy,0.6998157355565536
202410315809046,BMW,X7,409c8cb330c041b5b22323416551d4c0,fuzzy,0.6972391648793929
202410255579675,BMW,Alpina XB7,18c40021d33742d3be1412c411b0c068,fuzzy,0.6972391648793929
202411176375033,Peugeot,5008,a099272f8f864d0cbddc931373c1bc86,fuzzy,0.6919944662501842
202410165262166,Volkswagen,Tiguan Allspace,0d739e8b9ba64e74b9685460d41bc996,fuzzy,0.69939094617261
202411045934898,Peugeot,5008,91f763db2e4f46639fc8c1078d21a894,fuzzy,0.6950000340095097
202409274566148,Nissan,Qashqai+2,2c4ce4b538104b428d4241c4ed9bb908,fuzzy,0.5504258706525094
202409134003268,BMW,2 Series Gran Tourer,3d4dec0a47044f1c959a287dc2d2cf72,fuzzy,0.6995208509099587
202412187384286,Mercedes-Benz,GLE,416548c671874ed5ba498881e40c5560,fuzzy,0.699804982289614
202412046990196,Nissan,Qashqai+2,a37186eae895494a9b7e344d46f154da,fuzzy,0.5504258706525094
202412057035494,BMW,X7,29f674105f014a46a3f5322cea046dc4,fuzzy,0.6972391648793929
202412207446926,Citroen,Grand C4 Picasso,5e4d6d78b8c8412ab5ffb23a2ce45b3b,fuzzy,0.6997468757904945
202409204263699,BMW,2 Series Gran Tourer,a22a744c80844f02a9e91e8cc7037eb2,fuzzy,0.6997753516823334
202412046984354,Mercedes-Benz,GL Class,5053ee0a6be9439f8c55e730027717f2,fuzzy,0.6998166362419247
202409164100498,Peugeot,5008,ad16b8294a364ed6b8ab78b77a2ee723,fuzzy,0.6950000340095097
202412137249815,SsangYong,Turismo,9d287057897e43eda259b831cbd2ab45,fuzzy,0.695005724887212
202409184174437,Volkswagen,Tiguan Allspace,f76dd9debb0c4eb7bc29944581525027,fuzzy,0.69939094617261
202412287574679,Kia,Sorento,56a3d20b689246d98ef064b379a97009,fuzzy,0.6998223836559095
202411306870747,BMW,2 Series Gran Tourer,fed2fc84fe574a54bfe99f0fa6007a6d,fuzzy,0.6995208509099587
202411146303533,BMW,2 Series Gran Tourer,e1b5d0b4baf2473d8642c87a5a1afaee,fuzzy,0.6995208509099587
202410095012454,Peugeot,Rifter,b6a529a36e134965bed0b370d8c1ea48,fuzzy,0.6950000008475926
202409133997210,Audi,Q7,e477272495f2428591762d489f95d694,fuzzy,0.6950102734534298
202411296864954,Chevrolet,Captiva,4af44d0bc1dc44db9f056bdb8c4fa131,fuzzy,0.6136994951340425
202411136261605,Hyundai,Santa Fe,6408aadaf23348558f404ba4b46dac7e,fuzzy,0.69365331069874
202412036964563,Hyundai,Santa Fe,bc90e95489bb43248548d4e9aec2e3bd,fuzzy,0.69365331069874
202411186415227,Nissan,Qashqai+2,505a623a3787410d8bd8d8031744b522,fuzzy,0.5504258706525094
202411266734205,Mercedes-Benz,GLB,bbd940e95a2f4221a851ff946d896bc3,fuzzy,0.6996913267321843
202411015835023,Vauxhall,Zafira,ad1bf99d604d47c99099ec2383fc6f5c,fuzzy,0.6997753516823334
202409063718258,BMW,2 Series Gran Tourer,e6f111469eb645e38b45a2781dad6085,fuzzy,0.6995208509099587
202409214300672,Peugeot,5008,68423f67966a432fa0a83aee5e416889,fuzzy,0.6996186998726359
202412127229089,Peugeot,5008,0b757e6474e844c68ee09de3285fb2e5,fuzzy,0.6950000340095097
202409013526057,Vauxhall,Zafira,5301084c5d0f4dd78e282cffa7a7b2d7,fuzzy,0.6997753516823334
202411126205746,Peugeot,5008,817feb437fa84b739de49dfafce536ad,fuzzy,0.6950000340095097
202409254431959,Nissan,Qashqai+2,e0a77a0531774c309c4377bd71978145,fuzzy,0.5504258706525094
202412197416619,Peugeot,5008,a80da3f9ead84d2d9689e33d13f8bbf7,fuzzy,0.6950000340095097
202412187377344,Mercedes-Benz,GLE,0d2893f57b5444e5b91fe5faa4df439a,fuzzy,0.699804982289614
202412107154827,Nissan,Qashqai+2,4f96b333dd3f4db3bb380221165b1733,fuzzy,0.5504258706525094
202412107165193,Volkswagen,Touran,7ee567d149004c99a6a05ddb931f8e11,fuzzy,0.695055921229901
202409194202148,Peugeot,e-Traveller,7c74f25d5a654e9bb86f5f020185d286,fuzzy,0.6953195500974798
202407121714868,Kia,Carens,93792edd0e30416bbe99f10e96aa9bc1,fuzzy,0.6759570009142246
202406100618135,Audi,Q7,c164192b128649ee8be74ba82f66f50a,fuzzy,0.6950102734534298
202412207450040,Volkswagen,Multivan,1c5f72c423ac40f2adccffdb0c92c10d,fuzzy,0.6963792533590467
202411166346072,Mercedes-Benz,R Class,841ce557c491457fbfc37407a4f2ad92,fuzzy,0.6995778006845927
202411116169846,Mercedes-Benz,GLB,9a9d4060936748618f1670ff6bf05d90,fuzzy,0.6996913267321843
202409194228134,Citroen,Grand C4 Picasso,663df0172f6e4fff8782d4c093e855b0,fuzzy,0.6997468757904945
202412127231215,Toyota,Land Cruiser,aac7c414ce9b4912bb9b2c74936b688e,fuzzy,0.6997870482478431
202412127222952,Peugeot,5008,f67fe6ef5bd14b99a0784b5ff299b087,fuzzy,0.6950000340095097
202412247529797,Chrysler,Grand Voyager,b6cc944783d44406b33e889ead1b45ed,fuzzy,0.6967975429193466
202411126205310,Mercedes-Benz,EQB,0836567fc91746eb972a093831d1ffc9,fuzzy,0.679469762236475
202411306879684,BMW,2 Series Gran Tourer,bac3c738593247e897ac334ea3e404fb,fuzzy,0.6995208509099587
202411276782168,Mercedes-Benz,GL Class,2d054d992e3f4c5b826143c3500500d9,fuzzy,0.6998166362419247
202412057017336,SEAT,Tarraco,d34f61da984b416486e5ea037f2b5003,fuzzy,0.69939094617261
202409113919069,Audi,Q7,fc9091863a1547f7a0f46ea2981833f4,fuzzy,0.6950102734534298
202410044828196,Peugeot,Traveller,64017aeac194470a8297dc0b3596093c,fuzzy,0.6953195500974798
202412127212218,Mercedes-Benz,EQB,59787a4bd38e48bfb67a1863ecde164f,fuzzy,0.679469762236475
202412097136251,Hyundai,Santa Fe,74f1efaf291f4bbab7eca97c4002cbed,fuzzy,0.695000009453016
202412177361812,Vauxhall,Combo Life,d3a165c9edf24c12afed18cb23aadefa,fuzzy,0.6997024399406784
202412097132206,Land Rover,Discovery Sport,ca77fcf1c9704dc78b27c373bd629e2d,fuzzy,0.6950408523924995
202411126215388,Citroen,C8,871d2bbfe5174b4298057bf613612b1e,fuzzy,0.655971939062028
202411196472714,Peugeot,5008,1140623b2d0a4ffd9c9d863fc28d96f1,fuzzy,0.6950000340095097
202410054869086,Fiat,Doblo,4318444bf2b444fcb3111e96449b2873,fuzzy,0.6954555000680439
202412177343429,Mercedes-Benz,GLB,35117a306733478a9814a947a6dcf60c,fuzzy,0.6996913267321843
202409254445464,Chrysler,Grand Voyager,ccf48dabeb4444679aa1e9b18b021c13,fuzzy,0.6967975429193466
202412237507469,Mercedes-Benz,GLB,72c2187cdc1e40d1a69e3f6ceef9acf2,fuzzy,0.5735078621679288
202412026926309,Fiat,Doblo,09df8c1734dc42b582219e8eb741a266,fuzzy,0.6954555000680439
202410115084978,Mercedes-Benz,GLB,3162f17ae68c4c54a93bbb1b8da045c9,fuzzy,0.6996913267321843
202408092725253,Land Rover,Defender 130,eff1f4ac7b6d4077b2573037dca3e391,fuzzy,0.6950000002778095
202410044835761,Peugeot,5008,6398581fe81b4a8ba74e5826d287114a,fuzzy,0.6950000340095097
202411296862626,Peugeot,5008,28bf0372963341078daaf53b0484c4cf,fuzzy,0.6919944662501842
202410255607474,Volkswagen,Touran,e3ab458ad33f4c678b00ad6a0e35f74d,fuzzy,0.6994603814343034
202411206524838,Hyundai,Santa Fe,0f1fd87fcd2046d9ad7880fcace5671f,fuzzy,0.69365331069874
202409234361366,Hyundai,Santa Fe,222698c58a304584b2df0c0dd24f4564,fuzzy,0.695000009453016
202412217460507,Volkswagen,Tiguan Allspace,73bff6b50d8c4a6a90034f47e5bf1def,fuzzy,0.69939094617261
202411065998558,Hyundai,Santa Fe,0ee68373baa74d33ad0f8dac3c9e9aca,fuzzy,0.695000009453016
202410275660926,Nissan,Qashqai+2,9ce9d0b90bcf49308a62533c3b09bac4,fuzzy,0.6991758610077506
202412197426020,Vauxhall,Zafira,d45ea5db5fe44430b2980a3d733af46f,fuzzy,0.6997753516823334
202412107151268,Vauxhall,Zafira,4e1644a90fe24c588ea140cd27ed37e5,fuzzy,0.6997753516823334
202411296855826,Volkswagen,Caddy Maxi,455b0ac4976c420c98ed66c9b267b977,fuzzy,0.5310539953993986
202411276772984,Citroen,Berlingo,8c2ac7eda74f452eb466cf0c39d864eb,fuzzy,0.6950000008475926
202412227481829,BMW,2 Series Gran Tourer,f407421819e54d6d857b4dde3daf715c,fuzzy,0.6995208509099587
202411266748435,BMW,2 Series Gran Tourer,b03962f1be404d5fa2f3e4aa0e1bd6ca,fuzzy,0.6997753516823334
202412167318861,Peugeot,5008,d243862ad3804a2abcf10ce55c9b71a8,fuzzy,0.6919944662501842
202412277563294,Peugeot,5008,20df498f75d94b51b2cab6fc93d2568c,fuzzy,0.6950000340095097
202312074633444,Volkswagen,Caddy Maxi,03b1bfa296f8470a93e87ba75b085ac2,fuzzy,0.5310539953993986
202411186420742,Citroen,Berlingo,6a53d915ecf54d3082fe7976cd326789,fuzzy,0.6950000008475926
202412097142868,Volkswagen,Caddy Maxi Life,37d852bad1244caeb339770d56f2a021,fuzzy,0.6972517123357412
