vehicle_standard_make,vehicle_standard_model,derivative_id,imageId
Mercedes-Benz,CLA,9865cea47ba541afa6dac92f114f0a82,4e0356ecf7d34f2eae0f6b6981597cd7
Mercedes-Benz,CLC Class,c3b870a820284ca9b2fc2d3419b1e7d3,90e767f069b24b069e2bbabdf4bdb8fa
Mercedes-Benz,CLS,0bee9b45e9ee0fdd522e05253728001d,ec486ef119d4405da27ccd31ee99bd41
Mercedes-Benz,E Class,ffd9e702f50d459ea7fe7382bf15aefd,8d6516b72b7f46f2b045e0b1f0ec0bfd
Mercedes-Benz,EQA,992f7bc22f0f4ad5b4af36c022364dc1,3a072bd37c844779a77010cf410f7340
Mercedes-Benz,EQB,2d91384958fc451eacb06df94d7ac81c,bce6a9c119864a2f809431f4fee93a5a
Mercedes-Benz,EQC,3ea05ed7375b434bba96dd137160271e,c3991c61feab46e38cb5ffb3120f39e2
Mercedes-Benz,EQE,a1a46c8b83184bc18c8a889adde25b84,a1d88979fdee4ccbb1ed2e391f879765
Mercedes-Benz,EQS,c65fc71fbab2449d9da7b7ecc95de7bd,c8e7823d77aa4b2bb93e0d0fc7d53dff
Mercedes-Benz,GLA,05e77a95dbe24661a83e1acc40ac815b,3b57eb2b5c9e4adf947efc18a8b72881
Mercedes-Benz,GLB,a70d26ecc394429698efbbf6efa78bb6,4ec4ec443176435eaa926a7a9bc2c54b
Mercedes-Benz,GLC,f126540e547c46b5914761d252068540,5df29e74c71f42cf8d5e2e73b93f2daa
Mercedes-Benz,GLE,c16943bc48cf431c9d2a951437db9de1,0b3cac152e3442a58aa4602cbbf6bbae
Mercedes-Benz,GLS,2fdf5eb22d174084b5bb85d479ce1f6b,61673f88f1ea4bacaed65e61f7be7f7f
Mercedes-Benz,Maybach EQS,566d8f2d14ff4e429ab81ce5d46c11e9,796b4a94d90648998a80c5ea7d97422e
Mercedes-Benz,Maybach S Class,9a1c7542f8674204a13267af92db7ac7,8740b7e395194742b7275def12ba946c
Mercedes-Benz,S Class,27404db2f1d34ceca761fc25932e4ad9,a64bb59a1bba499aa2a19ff456b54954
Mitsubishi,ASX,4f2f3eb725f74fdca832f6961f71f66a,ced5d0b97da94dadaff6a76cd24c800f
Mitsubishi,Grandis,9d6912c50d22bf41296021e8fb3e89b1,d5c2f3005eeb4ce089c270e9bbde8765
Mitsubishi,Lancer,67fbd50ff2d9467a9b10394ad8e6a29f,6a796d6bdb8a4ae4b816c26f823ca300
Mitsubishi,Outlander,7cebf711831e42a8b2d831a89f18902c,542742d0675d4febab9a31689b5c7060
Nissan,ARIYA,fdd4021e99064613aa7f19cb7e8e696b,f0e18aec99aa4fbe8e65e16de32ae84f
Nissan,Murano,5d399360aa014959a97688f574bc48aa,850d7589fe0e4e2395d98603e1278b61
Nissan,Pathfinder,318ae126d35f901cf90de8b3af90238c,641fa9cf5c8e4d659c0172d1847a191e
Nissan,Qashqai,5ac7d2242f364c11a9ff73f2b3d5dee4,d1c7538aad97462c81d77dc91f7236db
Nissan,Qashqai+2,ef7b3de40f624abd836dce07b4a5327c,d08923c6568d4fd08b0551f45439b95d
Nissan,X-Trail,81a7fdba30174ce0bdd715fb91183684,dd60188d0854492d8e04802e4974d4b2
Omoda,OMODA 9,ea0263ffda314cc0a126cdb849de9ed7,006811a93d13498ba6f727820d0b5a20
Peugeot,3008,653c80a8911744d09a62c9b1e3d8a837,f5021d1936e342449e81701965f7595e
Peugeot,308 SW,226ca9a0ad124754a66511b57c8fb838,1da9e01b0b0e4eb3b2d28f2fa1c8a634
Peugeot,4007,7f90bede7f58466da5ed713012884b58,cbc2fee7a77e476db29697d9bc1ecb2f
Peugeot,407 SW,cb31651df8da9108dd70b48e80fcb762,49e7ed368c9549fd8ce543550bc034f6
Peugeot,5008,a24e434a388c4ecaa8322519a6d16c81,0b1247bd8f3745b0b47d4b1613bf8087
Peugeot,508,f6cb78850df44c1582639233f640a55c,8081572dc0fc489ab47184d3621e03da
Peugeot,508 SW,732d73c64f6c4309a9bb55f546a8cb26,455a54baaffc481087be4e9517a77c48
Peugeot,E-3008,9fba87554fde49f19463c4395fc17567,9c7efd45ef6e436c8883d4d56820803c
Peugeot,E-5008,6fd1de950c33479780715c5070335db8,bb5a8a1c14af46fca97920e76ed0b1e2
Peugeot,Partner Tepee,96d954f5b89c0aff8b6384fb213d6b38,0d0d63b62c9445b1a6d572807e285604
Peugeot,Rifter,f2759ce90a3d4dfb804312aa467c1030,d0630033d90a432bab18b0f5fb924cfe
Peugeot,Traveller,f7ebcba432a744ed9078097f5b7101f9,b46959cd527a4c9e96fce93d765249ef
Peugeot,e-Rifter,cce0bf91ff084ca7843a43605cc42f42,1f0fa5bd6e244096b15e477b5bba455a
Peugeot,e-Traveller,79ca64d191144487b3d350cc26428480,aabf0c60301242ba87de0d3a3d858ca7
Polestar,Polestar 2,5c66b0fbd409455ab6a039bc32ef9f72,28a9239a22764aa0853fe334ffc11cfa
Polestar,Polestar 3,2b606ea405c54428b7153e774b7dc5c8,7beefe6a57db458892fd4e89683903f4
Polestar,Polestar 4,869e2488d9594ebe8b4c1d6b7ab93b7a,685f82bdd5844f94adaa738a55433e27
Porsche,Cayenne,c62a6734a0a84dd7b8eab50f144c41f1,e2de1e9624c34c98b679e0b9e1b2cb21
Porsche,Macan,378488afd045499082db4de2c727512a,a566586ba9654f8a82b62509f28bf4b3
Porsche,Panamera,28723766bca74f65aca2629cf96d38c0,458cd2f8d91144d3b28657faf1d77ffa
Porsche,Taycan,fc235a4bbe9e4e328c772e941f12c8b6,e9acb33e549f4ab99756d0693c7f360c
Renault,Arkana,6ced946c39d64ec1b9ba10ac7a7cadc0,ed2af4ac1c4c426e80e64ea01515c316
Renault,Austral,d95bd3efa1bd43b181f54e7663acbe58,f0f719ce4ed34b5ba86f22318a922446
Renault,Grand Scenic,ec32f7b511e24089a768bb3772eea336,1eb8154b08ce43bb866f874aecb6d7f9
Renault,Kadjar,f6d863c0c13042d3b367c57e60ffe32b,a76de17ab67b440e9efe6feae5278944
Renault,Kangoo,1601df147b6f466199753f426cd8c508,5176a5c6d7fb41a4897a64b9382843d9
Renault,Koleos,e97392645ba9459db3a15877ae511cf2,031b6f862b3f48d58e113557573c3cbb
Renault,Rafale,2d0e94f4c7354015ac959136b6c272a2,8cb6a29ce0f645529e8b0a5aac4e67b3
Renault,Scenic,cb1f719d53f547e88c05ab898a7914a6,3a6875c6104d4a12ba5450cba381b582
Renault,Scenic E-Tech,37a5cd07409c45da954bb42655a079e9,fb557e34b2ae48738e48617ec1edcd04
Renault,Scenic Xmod,f1d63669032546dfa7ac4bfc67051a7a,4c6a9d0229334a2685c3c5111d8b9d9c
Renault,Symbioz,568eeda368d34f4c914490dc4b52efa4,013f629627ca4f58bfdfdd7dae92f1c3
Rolls-Royce,Ghost,75b774f6555b4384b04a4b946db6c179,ec6501544fae4e1185c6a5c5821e47b4
Rolls-Royce,Ghost Series II,064d6ccc7201423b8c20e391ff2c51a7,40af9b11388e495caff1ec7e6635cb19
SEAT,Alhambra,a4604b4d5df74feb8435f72aeef8497f,6ec7c9c653834219ad8a1f858bdf23cc
SEAT,Altea XL,aa29b5ba36a646eaa34f43460ea5f34b,b4bc4d07fb17458f8e0e11c6a2c5774a
SEAT,Ateca,6db9aea7582043d48862b7b54e143846,a6429c8ac8db47ee8ea7ed4643a7b6f4
SEAT,Exeo,14ada97ab2134134bfd6d56238dbdbba,4373a27b521145758f157c70d3a592cc
SEAT,Tarraco,7d36b7aa2bf148ecbbf4e933e6002fd1,2b59ab3ee4e14e6ab39e07c1ba505f6b
Saab,9-5,e04cacaa8c623b08009d50497da9bf02,3cfdce87adc14403b1622cc027c77eb7
Skoda,Elroq,bb24741ec6e245b28f2362d5f661abb9,61db1e7fea7340dc9a12d1d346964ebd
Skoda,Enyaq,0517d01a8ae347729fb6ef264eb13fe1,a97091ee643e490dbe863ad82bd14ee4
Skoda,Karoq,a7b4deea09a44e56a8dc0cf2efe09bba,095d9a08441b4cdca3d855f7cfee2de4
Skoda,Kodiaq,022f108cb702400ea576bb0ccfef5bf1,9ed886a98baf4ec4af7c6feb70ef6f00
Skoda,Octavia,6bba34cdfc24413f939e41f01b785bef,88e38a3eef2f42a389e6dcde7d7cbab5
Skoda,Superb,1aa9187e7de94451939ea9d1804e053b,2326326335284b788f1fb7c981094d20
Skoda,Yeti,8bd79390d6a54ddb87391f47cfac898b,858457b1709a42ba87d541bdc0bbc2f0
Skywell,BE11,fab05e93710e4589a0d0193a6e2baf5e,d11076ee86bd4027916e5a297959d77e
Smart,#5,378489ea271c49d3b3d6fd6b04339d59,5206873a79264d91b4fb37f59c31a042
SsangYong,Korando,a74151cd2e00490aa2d66218af5e17e0,0e320f71f1a34dca87e9c9e513ff30a0
SsangYong,Korando e-Motion,8a72afa99cb6406db83c5c5ae19ae684,fc46d1de9f34484a82ec3fbcdb055450
SsangYong,Tivoli,1e82ddb0644242e2bf75eaa28cbb6628,230446f7185042e08b635fa2defa8a87
SsangYong,Tivoli XLV,11aae82b0016482ca6236306f2711514,b58d03dee7e64908bc8f09f68244b48d
Subaru,Crosstrek,c5799691739249b8bd841fcf663752c0,49e48d708c8149848f261007769c4626
Subaru,Forester,cb4aaf2f0d034c1ba8525f1643bc6a05,8ac69c0f50c64bd8b0952ac65095c258
Subaru,Impreza,8e6f39f1397340b193b4cb28cb3980c8,4428b60fcb304b7b83bfd71396eb74e3
Subaru,Legacy,991f6ccf01c37475838227a22d0c7663,71470a99a7194937bab1604efb562a18
Subaru,Levorg,4bde3b48a6a541849932407d538d3ef2,c7594e9b0c9840fdb1f7a3bd449b79a0
Subaru,Outback,f65581fb96d645deb11732daec81ebe7,d929a5cf49fc44aabdf3bfa026526be7
Subaru,WRX STI,47d7c188fe044aeba966ff91946eb9ad,23fdb4d6c9ec4689ad2ba1509ff3b1b2
Subaru,XV,07922847033441fdaef947e6d063d53b,21077e7478794e7796814f925292b5d6
Suzuki,Across,3ec4b31d1a114aa5bbffa26643c5ba67,5d9f3da71b3b4c8c98ba7ca25c6d93e7
Suzuki,Grand Vitara,b271003a38274f91b5a8076e61c66cbd,b946f3e469d4473c97c3026927a47d03
Suzuki,Kizashi,57bea885e21741b3a7bf894021997f7b,1983309be2524f178daf223d928131fa
Suzuki,Swace,a661ab6989064efaa9b6e5893b6ed022,f712b18ac6074fcf91e48eb19f8b1888
Tesla,Model 3,ef57edc1b0f44926b529cc5ec67a1d47,b2e681256d3b429cac4e909b0ecfad0b
Tesla,Model S,66cb6e702ac64393872e71c7175a27f0,1047a142f1b44bb3bbc47219954f7c54
Tesla,Model X,b93238c71fee45b89ed9f35012090efe,c00cf4f6ac18421cae2590cc0732222b
Tesla,Model Y,d4af57caacd3410cad115e0cd7982326,e5b3035b89db444c81fd8f79ec529cb7
Toyota,Avensis,cf4f21fa55df31ac16900863c15782b3,859b4500e63e4a379c4e40b8e63c1fd3
Toyota,C-HR,b589463f17c5424ea4d513ae15bd41b4,db83cf35c5ce44939eaf015e7dbf51eb
Toyota,Camry,cf36db02be914cadb3c0070bf6906de4,19b20dd5b5c34411ab720f4b7a0f7b2d
Toyota,Corolla,a430df1ab5874ddfb820b946583cc1d2,aa3f6cad88d148eca0a408a0b3d1affc
Toyota,Land Cruiser,c27375f208804d079705831509aaf72a,1a38406d1bbf44a68d1d8fa56a43618e
Toyota,PROACE CITY Verso,6be64480c83640f091c283dd124846a7,cfcea1fa47704b1a82729a0c81719f91
Toyota,PROACE Verso,457c6e0e0f4e49f7be5c2d2daa4a6140,5d98bc4fd4534857b7ee608af4cdeb11
Toyota,Prius,3e41fc78912c4c94b877702db89918fd,811d230069cb4c33a9884da8db77f818
Toyota,Prius+,053efe16b90746b1bb1e38e6a0c2c347,458d080c3eb94d52ba0bf3eeb73b5ee7
Toyota,RAV4,e5c2c2ef3c204e34ad402a47c52f7655,8e30b1f1de2548b796ca123bf394d220
Toyota,Verso,a4b0542167de4fd5ab66d9cc22d4d9e1,0ec3224d09804c39afd8caa96c18b831
Toyota,Yaris Cross,128751d5ab604880ae20f844ffeb4d7c,b4ebe252961a4cfc88fc0f0191f89940
Toyota,bZ4X,35ed5c558b0f41d09864dc6da3421d68,fbdcd02226d4483992c410aee6f211a0
Vauxhall,Antara,be0e88762a3d4ec2a3a59b056c828ed9,53c99e42db4e4713befc2546ba448bd3
Vauxhall,Combo Life,7e3524c5eb9a49b09ec34378c3315654,b57c963c8fd546208370d6b0ac710521
Vauxhall,Combo Life Electric,34acb45b5a3744ea8c2615c48245cfb7,203f8f253b90401bb984b11ef7092ae6
Vauxhall,Grandland,81050994df5d4be584def548a4c25f87,cecb581847024e308bd5de9c1305871b
Vauxhall,Grandland Electric,87a401fdc378445cb8939e4af8b33791,5f0118036630422ba249a233503f0461
Vauxhall,VXR8,51824b914b8f49f0a77291f599cf6490,06d30ddd8a8e44a08602a3e1bc1efddb
Vauxhall,Vectra,c4fd303fe2448fd00a9578e8c388cd95,8798e7eae63f46ae9513083f6e752eaa
Vauxhall,Zafira Tourer,0e0c0badbb9b415fb334889618d14f27,e854e902275445b8896510ce8f7d0b50
Volkswagen,Arteon,c2bf0aa04a294491a869d3fdf7c10670,a9f816a2c2cd4161a812b453851c9731
Volkswagen,CC,1be63d88facb40599fa6c06fce01aa27,51d37582048b4ac2ba8d68aa28236c98
Volkswagen,Caddy,0c68f9d9089a4e5b8540aa12b1164aed,15971a31dc4d4b238e419132f93fa13c
Volkswagen,Caddy California,38514234a46441fca90b53b64ccd5156,cf8b92da58dd4b5e81c7a76b80b6cb78
Volkswagen,Caddy California Maxi,6c40dae9bd69427baeb0a68cd5d6067c,dc459d2b0feb419da86ea7d42a2d3ba9
Volkswagen,Caddy Life,d67bac77fba7411b863ea29edc8718a8,197657e9e7d043d8a55f7a0c3e094a39
Volkswagen,Caddy Maxi,7849db770135438a8e2a2159909a3088,e3db5d3a9ae64efa8525d70d563caea0
Volkswagen,Caddy Maxi Life,04e2c71c191d405ca813241379184775,15b20a0005f74c7cb1e899ee6edca7b4
Volkswagen,Golf,15420644affe4b1486d2990002c72ce8,ad2dd3fb874047ed876a750fd7077d45
Volkswagen,Golf Plus,828c52f9bf4f4c548519ea5528fcd20f,402c4ed5e7ca4911831e90fbdb1fb6f7
Volkswagen,Golf SV,d336850bbc9443bf9739176baeba636c,9d607e4134a945e383f95810e12077b7
Volkswagen,ID. Buzz,11dcca04c53a44c4b113e9eed29bca49,53bd636efd634fc9bc402ff307eb5c62
Volkswagen,ID.4,fb8f77f918594443986a1297b9d58846,b3df1c23fc244a409a6cc0beddc82670
Volkswagen,ID.5,aea727988d08469fb6d2d1efae41b810,458c732596c14ceca31e2d1f58e42725
Volkswagen,ID.7,225c2eef079d431cb0a1ca60098adb65,4cf9200e573c473795b67313b79f3b5d
Volkswagen,Jetta,369cd9482a9445cb8faf64350be98ab2,100d623730ba449ea689507889b1342b
Volkswagen,Multivan,57d7518133d6483494db924cb35e6944,466c1caf13324f1780f434cd784e9def
Volkswagen,Passat,2c0f638ab5b64bb0a38c1e4b33e12709,b44a18a494754c44a2b8d0b3372fe7e6
Volkswagen,Phaeton,ab95bbc4071a482a8f75a3684614b021,c1fc63d6d3d14c048986f3f8a29a4b21
Volkswagen,Sharan,c449d5ebe0004bc4be2a2013c9c9a671,e0f737447e044f26b4db2a7900f24b7b
Volkswagen,Tayron,b4119f5bc1484de5bcf5d7691e85f247,37e8bc70061f41f7b6863f1f31f9cfc0
Volkswagen,Tiguan,6c78fa44ad814884b72ad237a134e430,9ada22e41c77476886eeb80a4f177135
Volkswagen,Tiguan Allspace,145c3133bef54b348229101a1c674bd0,66bb54d2feb8484fa86d54b861d90c45
Volkswagen,Touareg,7948bac9c52d4945af94fc5d215ca17d,382dfcf0ef7140de87e129ca6a80d187
Volkswagen,Touran,f0d561e327c94d5fa92430d67631c1d7,ba0f945cc12941a7b694641276667433
Volvo,C40,836b3d6e2894411db8af9fbcc7841bca,b670bd3cbdc34dd1884d9bd32dc52a71
Volvo,EC40,0f43efc29b5f41b38ff9814921192944,2832a7af9bd24987b070115ed5f9a078
Volvo,EX40,703fd3b75df449549a551618d4b3b932,acf407d27e5745129827329e34e058f7
Volvo,EX90,a26c5b3096214a8e83dad2e85a38fb49,d41987cedeb54f489738b9428955837a
Volvo,S60,6fc41c85775642f29ad16c9a5fe9346f,b3162a011c77407eb7c536c36d1f5489
Volvo,S90,f0072a1bbc254e8abf5ee3df6b543635,5f6f75d0446c4ab4ae39262b3a27cec0
Volvo,V60,88936324bac14f48b47f585cb3d8f820,b69fd1b02bf64b0385bb9f8d2e538f6e
Volvo,V60 Cross Country,730dd52420e54f4caf0241381ecc7bd2,cc3443f0222746d897ddab89aee950fb
Volvo,V90,4c6976ca407d4d19bc16564d3c9401d1,e04900057f564f1d9d67cc5db35deb6a
Volvo,V90 Cross Country,a96373c2ac65451c976228061a3b4152,db432d90d683453ca0b7df98d1a23bb9
Volvo,XC40,182e712d5992434d916e9a4245153e06,0f1a1e5ca29e4c039aa0c3ca3bd786c6
Volvo,XC60,d4ad647d76d246bbac0754eb6bada42b,e7ec051da3d341a291a25fd3f02a7bdc
Volvo,XC70,44c9c7a20232421b94f10a37f055ab40,2f5c33406b4a491e9e1a2c7d1b196651
Volvo,XC90,f93c671397a0415fa2778a2222cb9fa3,2bac480207954a36869b7e8e446bb44f
XPENG,G6,66742228e6924217b6cfadcdb6d9d1a2,bd76c0a71069499191c2cd494663e188
